run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),title,"packet drops: queue overflow, sum(packetBytes)",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetRemoved:count,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetRemoved:count,interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetRemoved:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetRemoved:count,title,"packets removed, count",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),title,"packets removed, sum(packetBytes)",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.mac,numARSPacketsSent,,,5,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,,,5,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,source,LoRaTransmissionCreated,,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio.receiver,numCollisions,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio.receiver,rcvBelowSensitivity,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio.energyConsumer,totalEnergyConsumed,,,0.60288337584217,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,,,-0.60288337584217,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,interpolationmode,linear,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,recordingmode,last,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,source,residualEnergyCapacityChanged,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,title,"Residual energy capacity, last",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,radioMode:count,,,75,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,radioMode:count,interpolationmode,sample-hold,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,radioMode:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,radioMode:count,source,radioModeChanged,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,radioMode:count,title,"Radio mode, count",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,receptionState:count,,,124,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,receptionState:count,interpolationmode,sample-hold,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,receptionState:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,receptionState:count,source,receptionStateChanged,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,receptionState:count,title,"Radio reception state, count",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,transmissionState:count,,,20,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,transmissionState:count,interpolationmode,sample-hold,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,transmissionState:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,transmissionState:count,source,transmissionStateChanged,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].LoRaNic.radio,transmissionState:count,title,"Radio transmission state, count",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].SimpleLoRaApp,Longitude,,,-54.187594634287,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].SimpleLoRaApp,Latitude,,,-15.815983140439,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].SimpleLoRaApp,receivedAck,,,1,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].SimpleLoRaApp,finalTP,,,14,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].SimpleLoRaApp,finalSF,,,10,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].SimpleLoRaApp,sentPackets,,,8,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].SimpleLoRaApp,receivedAckPackets,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].SimpleLoRaApp,receivedADRCommands,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[45].SimpleLoRaApp,LoRa_AppPacketSent:count,,,8,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].SimpleLoRaApp,LoRa_AppPacketSent:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[45].SimpleLoRaApp,LoRa_AppPacketSent:count,source,LoRa_AppPacketSent,,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPulled:count,,,2,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPulled:count,interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPulled:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPulled:count,title,"packet pulled, count",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPulled:sum(packetBytes),,,36,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPulled:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPulled:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPulled:sum(packetBytes),title,"packet pulled, sum(packetBytes)",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:max,,,9,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:max,recordingmode,max,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:max,source,warmup(count(packetPushed) - count(packetPulled) - count(packetRemoved) - count(packetDropped)),,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:max,title,"queue length, max",,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:max,type,int,,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:timeavg,,,4.9724246584371,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:timeavg,source,warmup(count(packetPushed) - count(packetPulled) - count(packetRemoved) - count(packetDropped)),,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,queueLength:timeavg,type,int,,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPushed:count,,,11,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPushed:count,interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPushed:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPushed:count,title,"packet pushed, count",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPushed:sum(packetBytes),,,198,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPushed:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPushed:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetPushed:sum(packetBytes),title,"packet pushed, sum(packetBytes)",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetDropQueueOverflow:count,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetDropQueueOverflow:count,interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetDropQueueOverflow:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetDropQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetDropQueueOverflow:count,title,"packet drops: queue overflow, count",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetDropQueueOverflow:sum(packetBytes),title,"packet drops: queue overflow, sum(packetBytes)",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetRemoved:count,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetRemoved:count,interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetRemoved:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetRemoved:count,title,"packets removed, count",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac.queue,packetRemoved:sum(packetBytes),title,"packets removed, sum(packetBytes)",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.mac,numARSPacketsSent,,,6,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,,,8,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio.transmitter,LoRaTransmissionCreated:count,source,LoRaTransmissionCreated,,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio.receiver,numCollisions,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio.receiver,rcvBelowSensitivity,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio.energyConsumer,totalEnergyConsumed,,,0.74626875426085,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,,,-0.74626875426085,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,interpolationmode,linear,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,recordingmode,last,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,source,residualEnergyCapacityChanged,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio.IdealEpEnergyStorage,residualEnergyCapacity:last,title,"Residual energy capacity, last",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,radioMode:count,,,81,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,radioMode:count,interpolationmode,sample-hold,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,radioMode:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,radioMode:count,source,radioModeChanged,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,radioMode:count,title,"Radio mode, count",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,receptionState:count,,,124,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,receptionState:count,interpolationmode,sample-hold,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,receptionState:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,receptionState:count,source,receptionStateChanged,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,receptionState:count,title,"Radio reception state, count",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,transmissionState:count,,,32,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,transmissionState:count,interpolationmode,sample-hold,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,transmissionState:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,transmissionState:count,source,transmissionStateChanged,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].LoRaNic.radio,transmissionState:count,title,"Radio transmission state, count",,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].SimpleLoRaApp,Longitude,,,-54.038744892447,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].SimpleLoRaApp,Latitude,,,-14.544648148814,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].SimpleLoRaApp,receivedAck,,,1,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].SimpleLoRaApp,finalTP,,,14,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].SimpleLoRaApp,finalSF,,,10,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].SimpleLoRaApp,sentPackets,,,11,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].SimpleLoRaApp,receivedAckPackets,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].SimpleLoRaApp,receivedADRCommands,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[46].SimpleLoRaApp,LoRa_AppPacketSent:count,,,11,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].SimpleLoRaApp,LoRa_AppPacketSent:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[46].SimpleLoRaApp,LoRa_AppPacketSent:count,source,LoRa_AppPacketSent,,,,,,,,,,,
General-27-20230714-16:53:53-145925,scalar,FLoRaSatNetworkWired.loRaNodes[47].LoRaNic.mac.queue,packetPulled:count,,,0,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[47].LoRaNic.mac.queue,packetPulled:count,interpolationmode,none,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[47].LoRaNic.mac.queue,packetPulled:count,recordingmode,count,,,,,,,,,,,
General-27-20230714-16:53:53-145925,attr,FLoRaSatNetworkWired.loRaNodes[47].LoRaNic.mac.queue,packetPulled:count,title,"packet pulled, count",,,,,,,,,,,
